DOLocationID,month,time,day_of_the_week,num_pickups
113,5,20,1,1464
48,5,13,1,1625
48,5,7,5,627
238,5,17,3,2510
68,5,17,2,1505
234,5,18,5,2044
262,5,23,2,1015
50,5,19,4,876
4,5,15,3,295
230,5,21,0,1733
229,5,21,3,2370
234,5,13,5,1861
13,5,12,5,670
230,5,13,2,3220
68,5,0,2,892
229,5,13,2,1292
161,5,2,2,170
50,5,22,4,952
163,5,16,2,1720
161,5,14,3,3705
79,5,21,5,2130
13,5,13,0,604
48,5,19,5,2720
164,5,22,3,1634
43,5,11,4,1191
238,5,23,5,1201
229,5,7,4,612
249,5,14,4,893
100,5,21,4,963
140,5,14,0,1275
186,5,18,2,2043
231,5,14,4,877
236,5,10,1,3587
79,5,23,2,2170
261,5,12,2,370
144,5,0,0,220
79,5,2,3,510
229,5,13,5,1030
261,5,0,6,268
233,5,12,1,1077
161,5,20,2,1843
161,5,11,1,4321
239,5,13,2,1962
107,5,8,6,314
249,5,15,2,969
246,5,20,3,1495
100,5,10,0,829
170,5,9,0,1788
161,5,14,1,3940
74,5,15,3,624
161,5,7,3,7660
236,5,7,2,3777
162,5,23,4,1327
170,5,16,4,1828
90,5,14,5,983
239,5,16,4,1888
43,5,16,6,667
158,5,11,6,622
239,5,0,4,686
151,5,11,4,366
163,5,20,5,1179
249,5,18,2,1809
239,5,11,2,1757
237,5,10,1,3859
161,5,17,2,2794
161,5,8,0,3770
170,5,19,1,2785
142,5,0,4,736
162,5,1,4,409
13,5,18,2,666
43,5,9,0,895
170,5,22,6,1135
238,5,15,2,2263
142,5,17,3,3398
143,5,16,0,934
143,5,19,4,1163
50,5,22,1,917
170,5,15,5,1813
238,5,15,4,1705
162,5,7,2,4958
151,5,23,3,776
234,5,17,0,1761
141,5,23,2,1612
48,5,16,1,2126
137,5,14,5,705
263,5,21,0,1368
143,5,10,5,836
236,5,20,3,3479
68,5,23,2,1641
142,5,23,5,1186
162,5,14,2,2693
238,5,12,1,1547
140,5,10,3,1691
142,5,22,5,1385
45,5,14,3,183
125,5,9,0,445
233,5,14,6,815
48,5,20,1,2404
75,5,12,1,810
143,5,22,1,1224
246,5,8,1,1912
230,5,15,0,1756
162,5,10,1,3140
230,5,19,6,1713
142,5,15,0,2000
45,5,20,5,236
161,5,18,1,2808
236,5,13,0,2582
42,5,15,1,253
113,5,1,2,204
158,5,21,4,874
140,5,5,2,395
239,5,2,0,98
262,5,19,5,725
230,5,12,0,1484
88,5,14,5,258
79,5,15,3,1065
229,5,23,2,1365
43,5,14,4,1125
4,5,18,6,315
48,5,15,1,1771
141,5,10,1,1514
162,5,9,0,2318
162,5,12,3,3188
186,5,19,2,2398
230,5,6,2,2956
141,5,6,3,862
263,5,9,0,588
224,5,23,0,242
236,5,3,2,73
142,5,9,6,1211
79,5,17,4,1636
244,5,1,3,192
151,5,7,3,286
211,5,18,5,786
230,5,17,1,2939
263,5,21,3,2604
114,5,19,5,1234
237,5,16,0,2886
43,5,11,1,1513
164,5,22,1,1500
125,5,17,2,325
238,5,7,2,1570
141,5,11,1,1527
249,5,11,1,799
230,5,9,1,2869
158,5,3,5,217
107,5,13,2,1432
162,5,20,0,1348
113,5,20,5,887
163,5,12,4,1806
246,5,2,0,114
237,5,12,5,2898
229,5,12,2,1396
143,5,10,2,771
90,5,1,6,967
263,5,12,1,1081
161,5,15,0,2393
141,5,6,0,482
186,5,6,1,1271
140,5,7,5,564
137,5,0,0,243
239,5,15,1,2680
170,5,20,2,3037
237,5,16,1,4074
231,5,10,4,1046
162,5,23,5,1326
68,5,19,3,2312
107,5,14,2,1430
246,5,13,1,1304
43,5,19,1,961
41,5,23,4,755
116,5,13,3,92
229,5,21,5,1275
163,5,7,1,2593
125,5,11,5,241
48,5,16,0,1511
148,5,12,4,421
142,5,16,4,1863
161,5,22,1,1552
238,5,21,1,2440
162,5,18,6,1245
143,5,23,1,785
249,5,22,0,993
141,5,6,5,295
141,5,18,2,2765
137,5,20,5,849
170,5,12,2,2790
125,5,8,2,664
107,5,13,6,1162
233,5,20,2,1345
90,5,19,4,1164
48,5,21,2,2893
79,5,23,1,1827
231,5,18,0,1143
162,5,8,1,5258
237,5,10,0,2355
236,5,9,3,3469
100,5,9,2,1612
246,5,18,6,1016
107,5,8,1,1547
79,5,17,6,1633
164,5,12,4,1455
186,5,16,1,2189
164,5,6,1,844
68,5,15,1,1592
137,5,6,1,1047
234,5,23,2,1159
236,5,9,4,2608
163,5,18,6,1277
113,5,16,6,847
237,5,16,3,4104
88,5,10,4,386
142,5,22,1,1825
233,5,22,2,1426
236,5,14,2,4807
229,5,15,5,1153
236,5,8,2,3897
68,5,13,0,1054
261,5,7,4,204
142,5,10,2,1983
68,5,15,3,1412
162,5,8,3,5336
43,5,15,6,788
107,5,7,0,824
211,5,19,1,853
48,5,17,1,2485
238,5,22,0,1276
186,5,9,4,1565
48,5,21,4,2313
142,5,17,6,1796
237,5,8,1,3581
236,5,21,4,2117
239,5,18,4,2508
263,5,23,3,1829
230,5,10,1,2452
158,5,17,5,903
238,5,23,0,720
230,5,1,2,507
148,5,20,5,1205
263,5,18,3,2282
50,5,3,1,105
164,5,10,3,2081
48,5,12,2,1929
249,5,16,1,973
239,5,10,5,2090
42,5,18,4,352
231,5,17,3,1103
114,5,18,3,1173
234,5,20,1,2143
249,5,23,3,1627
162,5,18,1,2169
263,5,7,2,696
233,5,0,5,801
79,5,2,6,1887
143,5,9,1,690
249,5,17,4,1246
232,5,2,0,72
113,5,18,5,1123
239,5,12,2,2022
233,5,19,3,1483
186,5,17,1,2185
162,5,15,1,2632
158,5,13,4,596
42,5,13,4,204
142,5,15,2,2538
186,5,7,2,1623
114,5,20,2,1188
24,5,0,6,196
148,5,3,6,588
236,5,22,1,2687
163,5,23,5,1185
170,5,15,3,2637
236,5,16,4,2988
239,5,23,0,745
114,5,15,6,610
143,5,2,5,260
144,5,17,1,695
249,5,21,3,2078
48,5,13,1,1625
162,5,14,4,2052
211,5,19,1,853
141,5,21,0,1656
211,5,2,3,83
236,5,19,0,2852
186,5,21,1,2186
151,5,8,2,380
48,5,10,2,1508
107,5,12,2,1522
152,5,3,6,109
237,5,18,1,4816
142,5,21,2,2421
233,5,12,1,1077
140,5,14,2,1846
143,5,7,0,518
140,5,20,1,1516
140,5,13,6,836
170,5,16,0,1924
162,5,13,0,1712
161,5,17,0,2133
74,5,15,4,643
231,5,9,1,1749
143,5,16,1,1290
244,5,23,5,416
231,5,13,1,1161
140,5,5,3,386
13,5,3,5,155
116,5,23,2,499
142,5,18,3,4403
236,5,16,3,4268
232,5,2,1,76
186,5,9,3,1957
236,5,18,1,4768
68,5,16,1,1471
79,5,15,4,976
262,5,15,2,1336
162,5,16,3,2119
141,5,14,3,1965
43,5,7,1,984
233,5,10,1,1247
263,5,21,3,2604
237,5,19,5,1977
114,5,11,3,694
236,5,15,2,4883
107,5,17,4,1413
161,5,8,2,6628
43,5,15,4,1006
137,5,18,0,821
143,5,0,6,504
239,5,5,3,149
79,5,0,4,1610
41,5,2,1,104
263,5,19,6,1184
142,5,18,0,2940
239,5,10,2,1661
166,5,18,3,757
162,5,17,0,1751
161,5,15,5,2243
246,5,1,3,384
163,5,22,1,1520
234,5,13,4,1834
137,5,8,2,1321
13,5,9,4,841
142,5,13,2,2478
162,5,8,3,5336
230,5,23,3,1610
170,5,12,1,2703
230,5,11,2,2609
186,5,20,1,2348
141,5,18,5,1718
107,5,15,4,1130
239,5,8,3,1452
142,5,20,0,1601
151,5,14,2,652
163,5,21,6,1147
43,5,14,1,1478
249,5,15,0,713
233,5,17,1,1113
158,5,15,5,759
162,5,18,3,2200
140,5,16,4,944
231,5,15,2,1091
87,5,15,3,485
262,5,18,1,1740
230,5,21,4,1665
148,5,14,1,453
246,5,0,6,889
237,5,18,2,4909
186,5,6,0,970
68,5,14,6,1283
162,5,12,6,1449
107,5,18,3,2133
143,5,23,3,941
234,5,13,2,2580
79,5,20,1,2604
231,5,22,1,1308
107,5,12,3,1505
246,5,8,0,1295
43,5,21,3,854
107,5,21,0,1536
90,5,16,5,842
43,5,22,3,827
236,5,9,0,2041
238,5,21,3,2750
230,5,22,5,1664
236,5,19,4,2718
233,5,6,1,495
164,5,10,2,1907
140,5,8,4,1657
161,5,14,1,3940
234,5,6,2,1336
140,5,15,0,1160
239,5,22,2,2353
24,5,18,0,262
162,5,14,3,2951
48,5,11,0,1043
234,5,20,5,1593
237,5,15,2,4396
142,5,18,3,4403
161,5,20,2,1843
161,5,4,5,151
107,5,10,6,776
68,5,7,1,1196
151,5,11,5,518
50,5,19,4,876
4,5,2,5,386
90,5,22,1,1253
239,5,8,6,685
229,5,21,2,2279
230,5,11,2,2609
166,5,10,1,553
211,5,19,2,851
75,5,22,4,843
140,5,11,6,833
100,5,18,1,1212
236,5,8,3,3984
143,5,15,1,1367
233,5,11,2,1082
50,5,0,6,724
148,5,22,5,1323
238,5,19,3,2656
164,5,21,0,1260
90,5,22,0,901
236,5,20,6,1482
186,5,11,1,1678
162,5,8,4,3893
48,5,16,2,1782
48,5,11,2,1816
161,5,8,4,4672
244,5,23,1,468
186,5,22,3,1930
142,5,18,3,4403
164,5,22,3,1634
163,5,15,2,2082
161,5,11,5,2290
13,5,18,0,525
87,5,14,1,585
161,5,9,4,3787
170,5,22,4,2215
125,5,23,4,355
230,5,6,3,3241
211,5,22,2,611
230,5,18,1,3684
148,5,13,6,784
164,5,17,3,1672
263,5,6,3,405
114,5,16,4,573
140,5,10,2,1756
237,5,14,1,4557
164,5,0,6,1083
50,5,6,1,513
209,5,21,2,299
230,5,9,0,1858
164,5,22,2,1609
113,5,4,6,163
237,5,12,1,4682
262,5,21,6,712
142,5,22,5,1385
164,5,22,4,1550
137,5,6,4,845
162,5,5,6,122
166,5,16,0,468
43,5,18,2,1660
236,5,7,4,2900
141,5,17,0,1822
236,5,9,6,1710
238,5,19,3,2656
163,5,12,5,1695
237,5,12,2,4962
161,5,18,0,2068
4,5,21,1,518
143,5,9,2,716
113,5,14,3,1164
13,5,11,1,804
100,5,19,5,1051
232,5,17,1,441
143,5,18,2,1584
114,5,3,4,119
230,5,22,1,1763
246,5,7,2,1466
236,5,8,3,3984
236,5,19,6,1824
236,5,17,3,4606
142,5,16,3,2486
246,5,3,5,380
75,5,14,5,678
141,5,13,2,1819
79,5,17,1,1795
239,5,18,5,1952
246,5,9,0,1629
231,5,11,3,1292
50,5,1,6,612
114,5,14,5,757
246,5,17,0,1448
158,5,9,5,418
238,5,17,1,2409
163,5,7,1,2593
75,5,2,3,186
90,5,18,6,851
263,5,0,3,798
230,5,8,0,1867
79,5,22,2,2583
170,5,16,6,1624
263,5,16,5,1303
239,5,18,2,3242
161,5,7,0,4416
100,5,1,2,191
236,5,9,0,2041
50,5,18,3,1011
233,5,18,2,1095
90,5,2,4,361
243,5,1,5,165
75,5,19,1,889
75,5,4,5,302
231,5,21,1,1517
170,5,18,2,2826
230,5,16,3,2131
68,5,12,1,1651
170,5,17,3,2849
236,5,12,1,3907
249,5,0,6,1253
243,5,21,0,245
237,5,16,3,4104
163,5,14,1,2542
100,5,23,4,920
261,5,14,3,424
45,5,15,0,184
75,5,23,3,918
170,5,22,3,2827
114,5,10,5,634
237,5,7,3,2951
107,5,2,6,999
113,5,18,1,1640
186,5,14,6,1995
151,5,23,4,647
161,5,7,3,7660
239,5,21,2,2816
113,5,12,5,1002
238,5,21,2,2593
100,5,10,3,1464
79,5,0,5,2511
230,5,13,6,3032
162,5,18,6,1245
141,5,21,1,2438
161,5,13,2,4049
238,5,20,1,2369
142,5,15,2,2538
164,5,13,1,1902
186,5,11,5,1738
137,5,1,5,1079
50,5,0,6,724
246,5,19,5,1114
161,5,22,4,1435
234,5,16,2,1810
137,5,19,3,1322
164,5,13,1,1902
140,5,2,6,398
48,5,20,3,2696
43,5,7,2,932
140,5,7,1,1955
236,5,16,2,4180
75,5,13,1,911
230,5,12,2,2944
233,5,13,5,756
237,5,12,1,4682
142,5,18,6,1825
263,5,18,1,2225
151,5,12,6,647
151,5,18,6,571
141,5,19,3,2949
231,5,18,6,872
170,5,12,5,1734
48,5,7,5,627
239,5,22,5,1594
68,5,20,3,2118
229,5,10,1,1137
236,5,10,0,2236
233,5,9,5,494
113,5,18,5,1123
75,5,15,4,841
158,5,18,3,1363
233,5,23,0,604
48,5,0,4,1507
90,5,14,5,983
140,5,17,3,1469
231,5,8,5,539
244,5,17,1,158
137,5,17,0,695
161,5,14,3,3705
230,5,10,1,2452
230,5,19,0,2019
236,5,21,0,2303
163,5,14,5,1726
230,5,17,3,2678
231,5,23,5,999
263,5,14,4,1298
163,5,14,5,1726
163,5,16,2,1720
50,5,7,0,414
186,5,19,1,2173
88,5,8,2,851
229,5,14,4,1071
148,5,16,5,750
100,5,15,6,861
230,5,7,2,3887
246,5,8,3,2227
229,5,9,6,475
186,5,14,3,2617
230,5,23,5,1586
161,5,14,5,2119
161,5,8,5,1079
170,5,7,5,574
170,5,9,3,3129
148,5,19,2,1243
236,5,21,3,3695
263,5,21,0,1368
234,5,19,5,2073
163,5,12,0,1664
237,5,12,6,2556
140,5,16,2,1315
161,5,9,1,5285
246,5,17,0,1448
68,5,11,4,1283
13,5,6,3,544
100,5,8,1,1600
113,5,7,4,492
163,5,15,5,1642
237,5,13,3,4378
141,5,15,3,2171
50,5,15,2,797
233,5,22,3,1378
142,5,13,3,2307
164,5,19,2,1757
151,5,14,3,621
74,5,22,4,569
244,5,21,1,404
13,5,21,6,375
142,5,16,0,1825
79,5,15,0,923
48,5,23,3,2300
230,5,23,5,1586
164,5,20,2,1758
237,5,13,4,3057
236,5,11,3,4085
41,5,23,3,820
162,5,9,3,4128
238,5,7,1,1615
107,5,14,5,1190
239,5,13,0,1373
231,5,13,3,1289
186,5,8,6,1284
237,5,23,2,1259
236,5,13,0,2582
170,5,23,1,1524
45,5,20,3,284
143,5,10,6,574
161,5,17,3,2695
161,5,10,2,4715
170,5,12,6,1531
263,5,14,1,1447
41,5,13,3,370
249,5,5,6,107
224,5,21,3,751
234,5,11,3,2685
143,5,0,5,523
236,5,14,1,5083
48,5,19,5,2720
141,5,17,6,1580
68,5,12,2,1699
137,5,9,5,480
229,5,11,3,1318
239,5,20,0,1775
263,5,0,5,1169
263,5,18,6,1265
90,5,0,5,1041
238,5,19,4,1800
50,5,5,3,156
100,5,12,1,1312
238,5,21,2,2593
140,5,16,0,962
230,5,1,0,349
151,5,20,3,973
137,5,17,2,919
113,5,7,1,622
163,5,23,2,1206
140,5,10,1,1724
243,5,19,1,154
107,5,21,2,2411
68,5,21,3,2151
90,5,8,6,386
170,5,14,0,1785
142,5,18,6,1825
229,5,19,0,1500
163,5,16,1,1957
163,5,12,3,2544
161,5,2,6,292
170,5,16,5,1900
79,5,19,2,2895
79,5,17,6,1633
164,5,14,1,2054
107,5,7,2,1440
137,5,10,2,905
142,5,18,1,4471
13,5,8,0,895
238,5,0,6,856
236,5,6,1,1070
140,5,13,6,836
90,5,20,3,1512
234,5,8,5,998
263,5,18,3,2282
262,5,16,5,805
170,5,10,1,2678
230,5,11,5,1864
186,5,5,5,428
41,5,16,2,436
236,5,9,1,3403
50,5,20,4,871
163,5,12,4,1806
164,5,3,5,556
75,5,2,5,372
161,5,13,1,4021
237,5,18,5,2391
144,5,14,0,509
158,5,8,2,691
236,5,15,2,4883
161,5,11,4,3014
236,5,7,0,2085
137,5,11,6,535
246,5,17,0,1448
50,5,7,6,219
100,5,22,2,1001
141,5,15,1,2137
4,5,21,3,615
233,5,14,2,1163
239,5,13,4,1652
237,5,5,2,331
161,5,15,0,2393
79,5,15,2,1044
163,5,2,5,393
162,5,8,1,5258
234,5,20,1,2143
233,5,12,5,795
233,5,14,0,775
144,5,11,3,647
137,5,10,2,905
224,5,20,1,592
237,5,16,1,4074
170,5,8,2,3417
113,5,12,3,1119
141,5,9,2,1324
161,5,7,5,634
211,5,14,2,679
162,5,9,1,3923
68,5,6,4,637
164,5,18,3,1771
234,5,21,4,1550
141,5,16,2,1916
68,5,11,0,1030
79,5,19,3,3323
161,5,8,2,6628
13,5,20,3,788
4,5,0,4,357
4,5,21,0,354
162,5,9,2,4218
161,5,7,0,4416
211,5,18,1,842
170,5,14,4,2130
236,5,9,0,2041
164,5,16,5,1258
162,5,7,1,4778
232,5,20,4,399
43,5,14,4,1125
140,5,6,3,1578
144,5,3,5,328
116,5,1,0,159
211,5,11,1,724
186,5,18,0,1512
162,5,8,1,5258
107,5,2,0,147
162,5,15,1,2632
170,5,23,1,1524
148,5,0,6,1505
143,5,16,3,1217
90,5,10,4,840
263,5,19,4,1861
162,5,15,5,1643
100,5,17,4,881
79,5,16,6,1385
107,5,16,3,1344
186,5,15,1,2493
162,5,15,2,2541
162,5,12,4,2165
140,5,21,3,1617
163,5,7,6,315
114,5,19,1,1198
236,5,19,2,4371
42,5,20,2,486
140,5,15,3,1603
48,5,7,3,1156
166,5,19,1,580
246,5,12,1,1384
162,5,10,6,1162
170,5,14,2,2688
141,5,17,1,2503
137,5,17,0,695
230,5,17,0,1863
113,5,18,3,1474
231,5,14,3,1205
13,5,4,1,29
230,5,21,0,1733
263,5,22,3,2279
163,5,10,3,2639
50,5,17,0,778
249,5,19,4,1857
237,5,10,4,3170
239,5,17,2,2868
4,5,1,5,408
143,5,21,5,834
48,5,21,4,2313
87,5,17,1,457
164,5,23,2,1360
162,5,6,1,2454
239,5,21,2,2816
158,5,8,1,722
163,5,9,3,2910
90,5,22,0,901
142,5,11,2,2242
68,5,20,6,1092
43,5,15,1,1235
74,5,8,2,598
229,5,13,4,978
236,5,16,1,4341
75,5,18,1,1066
263,5,12,5,1259
137,5,21,2,1445
41,5,5,0,55
163,5,16,5,1590
113,5,15,1,1152
79,5,8,3,658
237,5,15,2,4396
79,5,14,2,1033
237,5,11,3,5076
186,5,15,5,1685
249,5,16,5,1025
234,5,21,5,1478
166,5,13,2,628
79,5,20,0,1748
24,5,22,3,438
141,5,22,1,2051
74,5,2,6,344
140,5,17,6,817
237,5,9,6,1363
79,5,10,4,613
236,5,17,5,2470
236,5,14,2,4807
229,5,4,6,201
249,5,21,0,1283
163,5,8,3,3129
4,5,20,1,546
113,5,11,5,935
263,5,15,6,1228
48,5,13,2,1984
234,5,20,5,1593
107,5,14,5,1190
107,5,19,4,1886
246,5,13,6,1100
161,5,18,0,2068
230,5,10,1,2452
41,5,22,2,987
113,5,14,3,1164
249,5,19,0,1481
237,5,16,3,4104
162,5,18,0,1733
42,5,21,6,305
43,5,12,3,1672
239,5,21,3,2762
74,5,12,0,314
230,5,21,2,2041
164,5,13,3,1962
113,5,19,1,1573
246,5,19,0,1054
236,5,13,6,2446
113,5,11,2,984
48,5,10,5,1327
151,5,0,6,403
234,5,18,6,1724
186,5,10,0,1320
244,5,0,6,412
246,5,1,6,784
231,5,21,1,1517
141,5,0,5,1096
233,6,1,4,490
163,6,12,0,1796
68,6,16,6,1307
143,6,22,5,1008
234,6,15,4,1798
50,6,14,0,554
231,6,12,4,1191
113,6,17,3,939
148,6,21,4,1436
186,6,22,4,2269
166,6,4,4,59
50,6,22,1,778
170,6,7,1,2164
151,6,11,5,638
231,6,10,5,1124
141,6,20,4,2166
163,6,7,3,2203
161,6,3,4,172
142,6,18,4,3263
164,6,21,5,1688
234,6,12,3,2140
224,6,21,3,504
100,6,22,4,1139
43,6,13,2,895
164,6,14,3,1457
79,6,22,3,2257
151,6,21,3,798
107,6,7,2,929
229,6,8,4,1086
163,6,7,0,1841
163,6,13,5,1748
107,6,0,2,616
68,6,14,0,1240
79,6,23,1,1517
137,6,17,4,1017
163,6,11,0,1805
246,6,10,5,1783
68,6,15,6,1369
230,6,8,4,2866
48,6,17,3,1821
79,6,0,5,3479
143,6,17,2,1098
246,6,23,5,1371
142,6,17,1,2499
158,6,21,4,1069
90,6,12,5,1096
237,6,9,4,3153
209,6,9,3,164
186,6,20,3,2090
238,6,3,5,351
100,6,7,2,1049
74,6,6,0,325
236,6,8,0,2432
237,6,10,0,2544
142,6,15,0,1786
170,6,10,1,2247
246,6,13,4,1362
249,6,18,2,1602
144,6,8,4,374
249,6,17,4,1440
151,6,16,1,590
161,6,7,4,6352
229,6,16,0,1022
140,6,8,0,1555
261,6,21,5,384
50,6,20,3,778
238,6,19,4,2070
100,6,11,5,1192
246,6,8,3,1890
237,6,14,3,3420
162,6,13,0,2082
137,6,14,6,669
233,6,19,1,963
233,6,14,2,893
148,6,0,5,1981
79,6,21,4,3085
48,6,20,0,1966
238,6,13,1,1289
50,6,21,1,807
166,6,18,2,453
144,6,13,3,555
236,6,11,5,2666
161,6,9,1,4211
141,6,6,4,696
79,6,0,6,2830
148,6,18,1,803
161,6,13,1,3234
107,6,17,2,1430
68,6,19,4,2307
170,6,23,6,997
236,6,10,1,2745
237,6,16,5,2672
142,6,18,4,3263
161,6,11,2,3649
236,6,15,1,3612
42,6,2,3,95
113,6,8,3,751
170,6,11,4,2513
4,6,22,5,523
162,6,20,0,1504
41,6,3,6,257
125,6,1,6,272
163,6,7,1,2013
141,6,19,1,2075
246,6,12,3,1091
163,6,0,5,1033
142,6,13,5,3079
75,6,13,5,849
231,6,17,2,895
239,6,12,5,2168
161,6,0,6,662
244,6,18,1,124
125,6,12,5,320
186,6,0,3,729
140,6,18,0,1190
236,6,8,3,2520
231,6,12,6,982
236,6,18,5,2261
236,6,15,0,3422
48,6,23,4,2919
246,6,13,5,1532
90,6,21,1,1076
237,6,3,6,210
88,6,15,1,211
164,6,0,5,1417
100,6,9,1,1151
161,6,14,2,2997
158,6,16,1,526
142,6,18,3,2935
164,6,10,1,1479
211,6,1,6,294
162,6,8,3,4233
164,6,14,3,1457
79,6,7,4,469
48,6,12,5,2284
41,6,17,4,741
237,6,9,1,2903
164,6,9,6,520
209,6,9,0,138
170,6,2,5,1416
163,6,16,1,1622
234,6,8,4,2594
79,6,14,5,1678
263,6,12,5,1380
79,6,17,2,1345
186,6,17,4,2134
238,6,5,4,206
142,6,11,3,1665
107,6,10,1,1086
142,6,13,6,1844
236,6,16,3,2914
263,6,16,6,1178
237,6,12,6,1888
249,6,18,3,1443
140,6,22,4,1286
158,6,14,4,744
144,6,17,0,583
107,6,7,1,936
144,6,18,5,995
238,6,20,2,1948
161,6,13,1,3234
236,6,12,3,3115
230,6,12,5,3004
170,6,9,0,2123
48,6,12,4,1492
234,6,15,1,1708
45,6,23,5,232
144,6,2,5,656
48,6,16,2,1521
151,6,21,1,821
230,6,9,0,2036
209,6,11,6,135
246,6,2,0,125
163,6,9,4,2316
237,6,14,6,1801
166,6,23,2,366
140,6,22,0,876
161,6,9,4,4302
158,6,11,6,569
48,6,15,6,1720
142,6,0,2,511
87,6,22,4,863
233,6,0,0,290
186,6,14,0,1664
186,6,8,6,1438
68,6,21,6,1144
230,6,16,6,1517
170,6,13,2,2359
170,6,17,5,2232
239,6,14,4,2383
162,6,12,2,2623
237,6,11,4,3593
100,6,9,4,1262
79,6,9,5,841
141,6,17,6,1499
234,6,7,2,1728
50,6,6,1,416
249,6,20,2,1494
234,6,14,0,1690
237,6,14,4,3571
246,6,8,4,2387
230,6,6,6,293
43,6,8,0,763
261,6,20,5,312
209,6,22,3,281
68,6,22,0,1229
236,6,12,4,3762
162,6,0,4,894
164,6,11,3,1485
140,6,18,5,1042
170,6,21,0,1967
68,6,13,2,1237
113,6,19,5,1272
74,6,19,3,539
229,6,1,6,804
249,6,14,1,719
68,6,22,4,2070
158,6,16,4,621
230,6,13,3,1725
261,6,11,1,365
68,6,13,1,1255
170,6,13,5,2249
127,6,0,6,129
161,6,15,5,2561
234,6,20,3,1870
100,6,23,2,630
238,6,20,2,1948
13,6,16,3,390
13,6,6,2,403
68,6,8,4,1509
100,6,9,4,1262
231,6,14,4,1051
236,6,16,1,3167
164,6,21,0,1296
48,6,14,4,1716
238,6,21,0,1679
161,6,6,4,3938
161,6,11,3,3712
75,6,6,1,622
238,6,13,4,1782
170,6,12,4,2574
162,6,17,5,1930
48,6,16,2,1521
166,6,13,4,573
116,6,15,6,126
230,6,11,3,1873
142,6,18,1,3124
50,6,19,5,1060
68,6,23,2,1360
237,6,17,4,3080
211,6,18,3,650
237,6,9,2,3002
162,6,17,2,1980
79,6,22,5,2911
13,6,6,5,96
24,6,22,3,313
229,6,20,0,1486
68,6,2,6,1159
68,6,17,4,1467
114,6,19,4,1494
230,6,19,6,1466
236,6,15,3,3247
140,6,16,3,944
125,6,14,4,278
161,6,12,1,3323
161,6,11,5,2451
186,6,22,5,2073
48,6,21,0,2055
236,6,0,6,904
263,6,23,1,1072
229,6,18,6,1317
68,6,10,3,1279
100,6,7,4,1032
186,6,14,1,1866
237,6,15,3,3058
141,6,20,0,1919
161,6,7,3,6719
238,6,15,4,1883
262,6,20,2,1310
237,6,13,3,3340
237,6,18,0,3545
142,6,18,0,2790
151,6,19,4,834
161,6,8,3,5744
4,6,10,5,255
151,6,15,4,859
249,6,10,4,731
114,6,9,0,431
107,6,16,4,1246
239,6,7,6,330
170,6,15,3,2083
239,6,11,0,1303
161,6,7,3,6719
246,6,13,5,1532
50,6,5,2,143
68,6,20,3,1720
166,6,2,4,117
42,6,23,2,423
4,6,16,3,223
230,6,11,2,2283
163,6,9,4,2316
230,6,13,5,3724
186,6,16,2,1797
238,6,18,0,2012
170,6,23,3,1958
233,6,11,5,823
163,6,5,4,413
162,6,10,4,2848
233,6,18,0,1047
125,6,16,4,201
90,6,14,6,760
137,6,23,4,1428
249,6,23,4,1697
114,6,20,4,1223
87,6,16,5,519
161,6,0,2,389
87,6,0,6,714
236,6,18,6,1894
140,6,21,0,1078
170,6,21,6,1685
163,6,18,4,1775
140,6,7,2,1439
236,6,13,5,2799
229,6,8,1,948
246,6,11,1,1000
42,6,22,2,494
100,6,8,1,1233
13,6,0,5,437
79,6,20,5,2603
186,6,17,5,2121
143,6,18,0,1185
186,6,11,5,2619
243,6,21,1,341
163,6,20,2,1235
237,6,13,6,1850
163,6,22,4,1431
4,6,0,0,214
161,6,12,4,3267
164,6,23,6,680
68,6,16,6,1307
164,6,7,2,1253
75,6,20,4,894
74,6,7,3,537
79,6,17,4,2019
87,6,22,4,863
48,6,17,6,1807
113,6,21,1,1093
170,6,18,1,2426
143,6,21,4,1132
79,6,15,4,1267
249,6,11,4,843
90,6,0,6,1091
90,6,21,1,1076
246,6,14,0,881
249,6,12,3,756
237,6,20,5,1593
238,6,8,0,1002
186,6,21,6,1034
238,6,9,0,807
163,6,16,2,1514
140,6,8,1,1469
43,6,10,1,1220
68,6,20,3,1720
140,6,11,1,1253
164,6,0,2,505
231,6,19,2,1339
161,6,5,3,1058
229,6,0,4,961
114,6,20,3,985
263,6,21,1,1826
237,6,12,2,3797
141,6,11,5,1740
237,6,8,2,2751
107,6,22,0,1398
238,6,17,6,1322
163,6,17,2,1555
186,6,8,3,1392
209,6,1,2,50
68,6,21,6,1144
13,6,11,3,720
162,6,18,3,1694
141,6,1,6,946
236,6,22,2,2419
211,6,6,5,64
148,6,6,0,94
236,6,18,4,3657
137,6,14,3,700
113,6,8,3,751
50,6,0,0,315
48,6,21,1,1979
263,6,10,5,1220
144,6,14,1,507
170,6,20,1,2168
79,6,21,3,2395
43,6,16,1,1090
164,6,1,4,568
141,6,13,1,1468
107,6,9,0,1106
125,6,9,0,576
233,6,9,0,1343
100,6,16,0,1135
50,6,19,2,818
4,6,21,5,537
186,6,20,4,2144
152,6,23,1,138
238,6,18,0,2012
170,6,13,1,2281
263,6,22,5,1636
141,6,0,3,642
88,6,19,5,220
43,6,6,5,242
246,6,16,3,838
114,6,18,2,931
87,6,14,6,458
79,6,18,2,2073
148,6,21,3,1110
230,6,10,0,1626
141,6,1,6,946
148,6,17,3,545
68,6,8,4,1509
